Time,x,y,Temp,Humi,Light,CO2,PM10,PM2.5,PM1,noise
2025-01-04 15:05:32,32.49 ,87.72 ,0,0,0,0,0,0,0,0
2025-01-04 15:08:16,25.93 ,81.63 ,17.1,26,398,856,47,38,27,71.5
2025-01-04 15:10:23,23.90 ,70.77 ,17,26,145,870,43,33,23,72.7
2025-01-04 15:12:25,22.67 ,60.45 ,16.9,26,577,869,32,29,21,72.8
2025-01-04 15:21:01,39.95 ,86.16 ,16.7,26,161,844,35,29,21,74.3
2025-01-04 15:28:43,45.25 ,109.95 ,16.7,26,240,837,55,42,28,75
2025-01-04 15:30:59,37.58 ,114.22 ,16.7,26,159,836,36,31,20,75.5
