Time,x,y,Temp,Humi,Light,CO2,PM10,PM2.5,PM1,noise
2025-01-05 18:11:54,23.92 ,70.78 ,16.2,23,138,836,6,4,3,72.7
2025-01-05 18:13:56,22.69 ,60.46 ,16.2,22,559,836,7,3,3,73.7
2025-01-05 18:22:40,39.02 ,86.52 ,16.3,23,106,840,10,7,4,75.9
2025-01-05 18:26:56,42.34 ,99.28 ,16.5,22,120,826,11,7,6,76.1
2025-01-05 18:29:15,45.97 ,111.86 ,16.5,22,132,822,4,4,4,74
2025-01-05 18:31:27,37.59 ,114.21 ,16.5,22,260,805,4,2,1,75
