Time,x,y,Temp,Humi,Light,CO2,PM10,PM2.5,PM1,noise
2025-01-05 18:51:39,23.91 ,70.79 ,16.6,23,138,815,3,3,2,72.5
2025-01-05 18:53:42,22.67 ,60.44 ,16.6,23,560,821,4,3,2,73.5
2025-01-05 19:02:25,39.03 ,86.51 ,16.5,23,106,824,3,1,1,74.2
2025-01-05 19:06:41,42.33 ,99.27 ,16.6,23,120,805,7,4,3,76.4
2025-01-05 19:09:02,45.97 ,111.84 ,16.6,23,132,803,3,3,2,74.4
2025-01-05 19:11:12,37.60 ,114.22 ,16.6,23,273,798,3,3,2,75.1
