Time,x,y,Temp,Humi,Light,CO2,PM10,PM2.5,PM1,noise
2025-01-04 17:18:58,27.34 ,85.42 ,17.3,26,378,875,63,49,34,74.1
2025-01-04 17:21:27,23.92 ,70.76 ,17.1,26,143,884,47,37,25,72.7
2025-01-04 17:23:29,22.69 ,60.47 ,16.9,26,380,876,44,37,25,74
2025-01-04 17:30:57,35.97 ,74.22 ,16.7,27,101,858,45,36,24,73.1
2025-01-04 17:36:39,42.34 ,99.26 ,16.7,27,118,841,50,39,27,75.1
2025-01-04 17:39:35,36.65 ,114.56 ,16.7,27,151,836,51,42,27,74.7
