Time,x,y,Temp,Humi,Light,CO2,PM10,PM2.5,PM1,noise
2025-01-05 16:05:59,28.89 ,92.30 ,17,24,661,849,8,8,7,73.8
2025-01-05 16:08:00,26.30 ,82.60 ,16.9,24,133,857,8,8,7,72.7
2025-01-05 16:10:02,23.67 ,72.96 ,16.9,23,210,855,11,7,5,73.6
2025-01-05 16:12:03,24.67 ,62.91 ,16.7,23,691,845,7,7,6,73.7
2025-01-05 16:15:34,34.12 ,60.78 ,16.5,23,188,843,12,8,6,74.2
2025-01-05 16:25:01,42.71 ,100.23 ,16.5,24,127,828,11,10,8,75.4
2025-01-05 16:27:21,46.34 ,112.77 ,16.5,24,160,819,9,9,7,74.2
